id0,id1
0,0
0,1
1,1
2,2
2,3
2,4
3,3
3,4
4,4
5,5
5,6
5,7
5,8
5,9
5,10
6,6
6,7
6,8
6,9
6,10
7,7
7,8
7,9
7,10
8,8
8,9
8,10
9,9
9,10
10,10
11,11
12,12
12,13
12,14
13,13
13,14
14,14
15,15
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,24
15,25
15,26
15,27
15,28
15,29
15,30
15,31
15,32
16,16
16,17
16,18
16,19
16,20
16,21
16,22
16,23
16,24
16,25
16,26
16,27
16,28
16,29
16,30
16,31
16,32
17,17
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
17,27
17,28
17,29
17,30
17,31
17,32
18,18
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
18,27
18,28
18,29
18,30
18,31
18,32
19,19
19,20
19,21
19,22
19,23
19,24
19,25
19,26
19,27
19,28
19,29
19,30
19,31
19,32
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,27
20,28
20,29
20,30
20,31
20,32
21,21
21,22
21,23
21,24
21,25
21,26
21,27
21,28
21,29
21,30
21,31
21,32
22,22
22,23
22,24
22,25
22,26
22,27
22,28
22,29
22,30
22,31
22,32
23,23
23,24
23,25
23,26
23,27
23,28
23,29
23,30
23,31
23,32
24,24
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
25,25
25,26
25,27
25,28
25,29
25,30
25,31
25,32
26,26
26,27
26,28
26,29
26,30
26,31
26,32
27,27
27,28
27,29
27,30
27,31
27,32
28,28
28,29
28,30
28,31
28,32
29,29
29,30
29,31
29,32
30,30
30,31
30,32
31,31
31,32
32,32
33,33
33,34
33,35
33,36
33,37
33,38
33,39
34,34
34,35
34,36
34,37
34,38
34,39
35,35
35,36
35,37
35,38
35,39
36,36
36,37
36,38
36,39
37,37
37,38
37,39
38,38
38,39
39,39
40,40
40,41
40,42
40,43
40,44
40,45
40,46
41,41
41,42
41,43
41,44
41,45
41,46
42,42
42,43
42,44
42,45
42,46
43,43
43,44
43,45
43,46
44,44
44,45
44,46
45,45
45,46
46,46
