id0,id1
0,0
0,1
0,2
0,3
0,4
0,5
1,1
1,2
1,3
1,4
1,5
2,2
2,3
2,4
2,5
3,3
3,4
3,5
4,4
4,5
5,5
6,6
6,7
7,7
8,8
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
9,9
9,10
9,11
9,12
9,13
9,14
9,15
9,16
10,10
10,11
10,12
10,13
10,14
10,15
10,16
11,11
11,12
11,13
11,14
11,15
11,16
12,12
12,13
12,14
12,15
12,16
13,13
13,14
13,15
13,16
14,14
14,15
14,16
15,15
15,16
16,16
17,17
18,18
18,19
18,20
19,19
19,20
20,20
21,21
22,22
22,23
22,24
22,25
22,26
22,27
22,28
22,29
23,23
23,24
23,25
23,26
23,27
23,28
23,29
24,24
24,25
24,26
24,27
24,28
24,29
25,25
25,26
25,27
25,28
25,29
26,26
26,27
26,28
26,29
27,27
27,28
27,29
28,28
28,29
29,29
30,30
30,31
30,32
30,33
30,34
30,35
30,36
30,37
30,38
31,31
31,32
31,33
31,34
31,35
31,36
31,37
31,38
32,32
32,33
32,34
32,35
32,36
32,37
32,38
33,33
33,34
33,35
33,36
33,37
33,38
34,34
34,35
34,36
34,37
34,38
35,35
35,36
35,37
35,38
36,36
36,37
36,38
37,37
37,38
38,38
