id0,id1
0,0
0,1
0,2
0,3
1,1
1,2
1,3
2,2
2,3
3,3
4,4
4,5
4,6
4,7
4,8
5,5
5,6
5,7
5,8
6,6
6,7
6,8
7,7
7,8
8,8
9,9
9,10
9,11
9,12
9,13
9,14
10,10
10,11
10,12
10,13
10,14
11,11
11,12
11,13
11,14
12,12
12,13
12,14
13,13
13,14
14,14
15,15
15,16
15,17
15,18
16,16
16,17
16,18
17,17
17,18
18,18
19,19
19,20
19,21
19,22
20,20
20,21
20,22
21,21
21,22
22,22
23,23
23,24
23,25
23,26
23,27
23,28
23,29
23,30
23,31
23,32
23,33
23,34
23,35
23,36
23,37
23,38
24,24
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
24,34
24,35
24,36
24,37
24,38
25,25
25,26
25,27
25,28
25,29
25,30
25,31
25,32
25,33
25,34
25,35
25,36
25,37
25,38
26,26
26,27
26,28
26,29
26,30
26,31
26,32
26,33
26,34
26,35
26,36
26,37
26,38
27,27
27,28
27,29
27,30
27,31
27,32
27,33
27,34
27,35
27,36
27,37
27,38
28,28
28,29
28,30
28,31
28,32
28,33
28,34
28,35
28,36
28,37
28,38
29,29
29,30
29,31
29,32
29,33
29,34
29,35
29,36
29,37
29,38
30,30
30,31
30,32
30,33
30,34
30,35
30,36
30,37
30,38
31,31
31,32
31,33
31,34
31,35
31,36
31,37
31,38
32,32
32,33
32,34
32,35
32,36
32,37
32,38
33,33
33,34
33,35
33,36
33,37
33,38
34,34
34,35
34,36
34,37
34,38
35,35
35,36
35,37
35,38
36,36
36,37
36,38
37,37
37,38
38,38
39,39
39,40
39,41
39,42
40,40
40,41
40,42
41,41
41,42
42,42
43,43
43,44
44,44
