id0,id1
0,0
1,1
2,2
2,3
2,4
3,3
3,4
4,4
5,5
5,6
5,7
5,8
5,9
6,6
6,7
6,8
6,9
7,7
7,8
7,9
8,8
8,9
9,9
10,10
10,11
10,12
10,13
10,14
11,11
11,12
11,13
11,14
12,12
12,13
12,14
13,13
13,14
14,14
15,15
15,16
15,17
16,16
16,17
17,17
18,18
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
19,19
19,20
19,21
19,22
19,23
19,24
19,25
19,26
20,20
20,21
20,22
20,23
20,24
20,25
20,26
21,21
21,22
21,23
21,24
21,25
21,26
22,22
22,23
22,24
22,25
22,26
23,23
23,24
23,25
23,26
24,24
24,25
24,26
25,25
25,26
26,26
27,27
27,28
27,29
27,30
27,31
27,32
27,33
27,34
27,35
27,36
27,37
27,38
27,39
27,40
27,41
28,28
28,29
28,30
28,31
28,32
28,33
28,34
28,35
28,36
28,37
28,38
28,39
28,40
28,41
29,29
29,30
29,31
29,32
29,33
29,34
29,35
29,36
29,37
29,38
29,39
29,40
29,41
30,30
30,31
30,32
30,33
30,34
30,35
30,36
30,37
30,38
30,39
30,40
30,41
31,31
31,32
31,33
31,34
31,35
31,36
31,37
31,38
31,39
31,40
31,41
32,32
32,33
32,34
32,35
32,36
32,37
32,38
32,39
32,40
32,41
33,33
33,34
33,35
33,36
33,37
33,38
33,39
33,40
33,41
34,34
34,35
34,36
34,37
34,38
34,39
34,40
34,41
35,35
35,36
35,37
35,38
35,39
35,40
35,41
36,36
36,37
36,38
36,39
36,40
36,41
37,37
37,38
37,39
37,40
37,41
38,38
38,39
38,40
38,41
39,39
39,40
39,41
40,40
40,41
41,41
