id0,id1
0,0
0,1
0,2
0,3
1,1
1,2
1,3
2,2
2,3
3,3
4,4
4,5
4,6
5,5
5,6
6,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
8,8
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,17
8,18
9,9
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
10,10
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
11,11
11,12
11,13
11,14
11,15
11,16
11,17
11,18
12,12
12,13
12,14
12,15
12,16
12,17
12,18
13,13
13,14
13,15
13,16
13,17
13,18
14,14
14,15
14,16
14,17
14,18
15,15
15,16
15,17
15,18
16,16
16,17
16,18
17,17
17,18
18,18
19,19
19,20
19,21
19,22
19,23
19,24
19,25
19,26
19,27
19,28
19,29
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,27
20,28
20,29
21,21
21,22
21,23
21,24
21,25
21,26
21,27
21,28
21,29
22,22
22,23
22,24
22,25
22,26
22,27
22,28
22,29
23,23
23,24
23,25
23,26
23,27
23,28
23,29
24,24
24,25
24,26
24,27
24,28
24,29
25,25
25,26
25,27
25,28
25,29
26,26
26,27
26,28
26,29
27,27
27,28
27,29
28,28
28,29
29,29
30,30
30,31
30,32
30,33
31,31
31,32
31,33
32,32
32,33
33,33
34,34
35,35
35,36
35,37
35,38
35,39
35,40
36,36
36,37
36,38
36,39
36,40
37,37
37,38
37,39
37,40
38,38
38,39
38,40
39,39
39,40
40,40
41,41
41,42
41,43
41,44
41,45
41,46
41,47
42,42
42,43
42,44
42,45
42,46
42,47
43,43
43,44
43,45
43,46
43,47
44,44
44,45
44,46
44,47
45,45
45,46
45,47
46,46
46,47
47,47
